HHID,residence,region,wealth_q
094011,Rural,Plain,Poor
094012,Rural,Plain,Middle
094013,Rural,Plain,Poor
094014,Rural,Plain,Poor
094015,Rural,Plain,Poor
094016,Rural,Plain,Middle
094017,Rural,Plain,Poorest
094018,Rural,Plain,Poor
094019,Rural,Plain,Poorest
094020,Rural,Plain,Poor
094021,Rural,Plain,Poor
094022,Rural,Plain,Poor
094023,Rural,Plain,Middle
094024,Rural,Plain,Poor
094025,Rural,Plain,Middle
094026,Rural,Plain,Middle
094027,Rural,Plain,Middle
094028,Rural,Plain,Middle
095001,Rural,Plateau,Poorest
095002,Rural,Plateau,Poorest
095003,Rural,Plateau,Poorest
095004,Rural,Plateau,Poorest
095005,Rural,Plateau,Poorest
095006,Rural,Plateau,Poorest
095007,Rural,Plateau,Rich
095008,Rural,Plateau,Poorest
095009,Rural,Plateau,Poorest
095010,Rural,Plateau,Poorest
095011,Rural,Plateau,Poorest
095012,Rural,Plateau,Poor
095013,Rural,Plateau,Poorest
095014,Rural,Plateau,Poorest
095015,Rural,Plateau,Poorest
095016,Rural,Plateau,Poorest
095018,Rural,Plateau,Poorest
095019,Rural,Plateau,Poorest
095020,Rural,Plateau,Poor
095021,Rural,Plateau,Poor
095022,Rural,Plateau,Poorest
095023,Rural,Plateau,Poorest
095024,Rural,Plateau,Poor
095025,Rural,Plateau,Poorest
095026,Rural,Plateau,Poor
095027,Rural,Plateau,Poorest
095028,Rural,Plateau,Poorest
096001,Rural,Great Lake,Poor
096002,Rural,Great Lake,Middle
096003,Rural,Great Lake,Middle
096004,Rural,Great Lake,Rich
096005,Rural,Great Lake,Poor
096006,Rural,Great Lake,Rich
096007,Rural,Great Lake,Middle
096008,Rural,Great Lake,Poorest
096009,Rural,Great Lake,Middle
096010,Rural,Great Lake,Poor
096011,Rural,Great Lake,Poor
096012,Rural,Great Lake,Middle
096013,Rural,Great Lake,Poorest
096014,Rural,Great Lake,Middle
096015,Rural,Great Lake,Poor
096016,Rural,Great Lake,Poor
096017,Rural,Great Lake,Poor
096018,Rural,Great Lake,Middle
096019,Rural,Great Lake,Poorest
096020,Rural,Great Lake,Rich
096021,Rural,Great Lake,Middle
096023,Rural,Great Lake,Middle
096024,Rural,Great Lake,Poor
096025,Rural,Great Lake,Poor
096026,Rural,Great Lake,Middle
096027,Rural,Great Lake,Poor
096028,Rural,Great Lake,Poor
097001,Rural,Great Lake,Richest
097002,Rural,Great Lake,Middle
097003,Rural,Great Lake,Rich
097004,Rural,Great Lake,Rich
097005,Rural,Great Lake,Poor
097006,Rural,Great Lake,Poorest
097007,Rural,Great Lake,Middle
097009,Rural,Great Lake,Poorest
097010,Rural,Great Lake,Rich
097011,Rural,Great Lake,Poorest
097012,Rural,Great Lake,Rich
097013,Rural,Great Lake,Poorest
097014,Rural,Great Lake,Richest
097015,Rural,Great Lake,Poorest
097016,Rural,Great Lake,Poor
097017,Rural,Great Lake,Middle
097018,Rural,Great Lake,Poor
097019,Rural,Great Lake,Rich
097020,Rural,Great Lake,Poorest
097021,Rural,Great Lake,Rich
097022,Rural,Great Lake,Poorest
097023,Rural,Great Lake,Rich
097024,Rural,Great Lake,Poor
097025,Rural,Great Lake,Richest
097026,Rural,Great Lake,Poor
097027,Rural,Great Lake,Middle
097028,Rural,Great Lake,Rich
098001,Urban,Plateau,Richest
098003,Urban,Plateau,Rich
098004,Urban,Plateau,Richest
098005,Urban,Plateau,Rich
098006,Urban,Plateau,Rich
098007,Urban,Plateau,Rich
098009,Urban,Plateau,Middle
098011,Urban,Plateau,Middle
098012,Urban,Plateau,Poor
098013,Urban,Plateau,Rich
098014,Urban,Plateau,Middle
098015,Urban,Plateau,Poor
098016,Urban,Plateau,Richest
098017,Urban,Plateau,Middle
098018,Urban,Plateau,Richest
098020,Urban,Plateau,Poor
098022,Urban,Plateau,Middle
098023,Urban,Plateau,Richest
098026,Urban,Plateau,Poor
098027,Urban,Plateau,Poor
098028,Urban,Plateau,Middle
099001,Rural,Plain,Poor
099002,Rural,Plain,Rich
099003,Rural,Plain,Poor
099005,Rural,Plain,Rich
099006,Rural,Plain,Poor
099007,Rural,Plain,Poor
099008,Rural,Plain,Middle
099009,Rural,Plain,Poor
099010,Rural,Plain,Poorest
099011,Rural,Plain,Poor
099012,Rural,Plain,Poor
099014,Rural,Plain,Middle
099015,Rural,Plain,Poor
099016,Rural,Plain,Middle
099017,Rural,Plain,Middle
099018,Rural,Plain,Poor
099019,Rural,Plain,Rich
099021,Rural,Plain,Poor
099022,Rural,Plain,Middle
099023,Rural,Plain,Poorest
099025,Rural,Plain,Poor
099026,Rural,Plain,Rich
099027,Rural,Plain,Poor
099028,Rural,Plain,Poor
100001,Rural,Plateau,Middle
100002,Rural,Plateau,Poor
100003,Rural,Plateau,Middle
100004,Rural,Plateau,Middle
100005,Rural,Plateau,Middle
100006,Rural,Plateau,Middle
100007,Rural,Plateau,Poorest
100008,Rural,Plateau,Poorest
100009,Rural,Plateau,Poorest
100010,Rural,Plateau,Poorest
100011,Rural,Plateau,Middle
100012,Rural,Plateau,Poor
100013,Rural,Plateau,Rich
100014,Rural,Plateau,Poorest
100015,Rural,Plateau,Poorest
100016,Rural,Plateau,Middle
100017,Rural,Plateau,Poorest
100018,Rural,Plateau,Poor
100019,Rural,Plateau,Poor
100020,Rural,Plateau,Poorest
100021,Rural,Plateau,Poorest
100022,Rural,Plateau,Poorest
100023,Rural,Plateau,Poor
100024,Rural,Plateau,Poorest
100025,Rural,Plateau,Middle
100026,Rural,Plateau,Middle
100027,Rural,Plateau,Poor
100028,Rural,Plateau,Poorest
101002,Urban,Great Lake,Rich
101003,Urban,Great Lake,Richest
101004,Urban,Great Lake,Rich
101005,Urban,Great Lake,Poor
101006,Urban,Great Lake,Middle
101007,Urban,Great Lake,Middle
101008,Urban,Great Lake,Poor
101009,Urban,Great Lake,Middle
101010,Urban,Great Lake,Richest
101011,Urban,Great Lake,Rich
101012,Urban,Great Lake,Poor
101013,Urban,Great Lake,Middle
101014,Urban,Great Lake,Richest
101015,Urban,Great Lake,Rich
101016,Urban,Great Lake,Poor
101017,Urban,Great Lake,Poor
101018,Urban,Great Lake,Middle
101019,Urban,Great Lake,Rich
101023,Urban,Great Lake,Middle
101024,Urban,Great Lake,Poor
101025,Urban,Great Lake,Middle
101026,Urban,Great Lake,Poorest
101027,Urban,Great Lake,Poor
101028,Urban,Great Lake,Poor
102001,Rural,Plateau,Poor
102002,Rural,Plateau,Richest
102003,Rural,Plateau,Poor
102004,Rural,Plateau,Poor
102005,Rural,Plateau,Poor
102006,Rural,Plateau,Poor
102007,Rural,Plateau,Poor
102008,Rural,Plateau,Poor
102009,Rural,Plateau,Poor
102010,Rural,Plateau,Poor
102011,Rural,Plateau,Poor
102012,Rural,Plateau,Poorest
102013,Rural,Plateau,Poor
102014,Rural,Plateau,Middle
102015,Rural,Plateau,Rich
102016,Rural,Plateau,Middle
102017,Rural,Plateau,Poor
102018,Rural,Plateau,Middle
102019,Rural,Plateau,Poor
102020,Rural,Plateau,Middle
102021,Rural,Plateau,Poor
102022,Rural,Plateau,Middle
102023,Rural,Plateau,Poor
102024,Rural,Plateau,Rich
102025,Rural,Plateau,Middle
102026,Rural,Plateau,Poor
102027,Rural,Plateau,Middle
102028,Rural,Plateau,Poor
103001,Rural,Great Lake,Richest
103002,Rural,Great Lake,Poor
103003,Rural,Great Lake,Poor
103004,Rural,Great Lake,Middle
103005,Rural,Great Lake,Poor
103006,Rural,Great Lake,Middle
103007,Rural,Great Lake,Poor
103008,Rural,Great Lake,Poorest
103009,Rural,Great Lake,Poorest
103011,Rural,Great Lake,Middle
103012,Rural,Great Lake,Poor
103013,Rural,Great Lake,Middle
103014,Rural,Great Lake,Poorest
103016,Rural,Great Lake,Poor
103017,Rural,Great Lake,Middle
103018,Rural,Great Lake,Poor
103019,Rural,Great Lake,Poor
103020,Rural,Great Lake,Poorest
103021,Rural,Great Lake,Middle
103022,Rural,Great Lake,Poorest
103024,Rural,Great Lake,Poor
103025,Rural,Great Lake,Poor
103026,Rural,Great Lake,Middle
103027,Rural,Great Lake,Poorest
103028,Rural,Great Lake,Poorest
104001,Rural,Great Lake,Poorest
104002,Rural,Great Lake,Middle
104003,Rural,Great Lake,Poor
104004,Rural,Great Lake,Poor
104005,Rural,Great Lake,Poor
104006,Rural,Great Lake,Middle
104007,Rural,Great Lake,Rich
104008,Rural,Great Lake,Middle
104009,Rural,Great Lake,Poor
104010,Rural,Great Lake,Rich
104011,Rural,Great Lake,Middle
104012,Rural,Great Lake,Poorest
104013,Rural,Great Lake,Poor
104014,Rural,Great Lake,Poor
104015,Rural,Great Lake,Poor
104016,Rural,Great Lake,Rich
104017,Rural,Great Lake,Middle
104018,Rural,Great Lake,Rich
104019,Rural,Great Lake,Poor
104021,Rural,Great Lake,Poor
104022,Rural,Great Lake,Middle
104023,Rural,Great Lake,Middle
104024,Rural,Great Lake,Middle
104025,Rural,Great Lake,Middle
104026,Rural,Great Lake,Poor
104027,Rural,Great Lake,Poor
104028,Rural,Great Lake,Poorest
105001,Rural,Plain,Rich
105002,Rural,Plain,Poor
105003,Rural,Plain,Poor
105004,Rural,Plain,Middle
105005,Rural,Plain,Rich
105006,Rural,Plain,Middle
105007,Rural,Plain,Poorest
105008,Rural,Plain,Poor
105009,Rural,Plain,Rich
105010,Rural,Plain,Poor
105011,Rural,Plain,Middle
105012,Rural,Plain,Poorest
105013,Rural,Plain,Rich
105014,Rural,Plain,Poor
105015,Rural,Plain,Poorest
105016,Rural,Plain,Rich
105017,Rural,Plain,Poor
105018,Rural,Plain,Poorest
105019,Rural,Plain,Rich
105020,Rural,Plain,Rich
105021,Rural,Plain,Poor
105022,Rural,Plain,Richest
105023,Rural,Plain,Middle
105024,Rural,Plain,Middle
105025,Rural,Plain,Rich
105026,Rural,Plain,Poor
105027,Rural,Plain,Middle
105028,Rural,Plain,Middle
106001,Rural,Coastal,Middle
106002,Rural,Coastal,Poor
106003,Rural,Coastal,Rich
106004,Rural,Coastal,Rich
106005,Rural,Coastal,Middle
106006,Rural,Coastal,Middle
106007,Rural,Coastal,Rich
106008,Rural,Coastal,Rich
106009,Rural,Coastal,Middle
106010,Rural,Coastal,Middle
106011,Rural,Coastal,Rich
106012,Rural,Coastal,Middle
106013,Rural,Coastal,Middle
106014,Rural,Coastal,Middle
106015,Rural,Coastal,Middle
106016,Rural,Coastal,Rich
106017,Rural,Coastal,Middle
106018,Rural,Coastal,Poorest
106019,Rural,Coastal,Middle
106020,Rural,Coastal,Rich
106022,Rural,Coastal,Rich
106023,Rural,Coastal,Poor
106024,Rural,Coastal,Poor
106025,Rural,Coastal,Middle
106026,Rural,Coastal,Poorest
106027,Rural,Coastal,Middle
106028,Rural,Coastal,Rich
107001,Rural,Coastal,Rich
107002,Rural,Coastal,Rich
107003,Rural,Coastal,Rich
107004,Rural,Coastal,Richest
107005,Rural,Coastal,Richest
107006,Rural,Coastal,Richest
107007,Rural,Coastal,Richest
107008,Rural,Coastal,Richest
107010,Rural,Coastal,Rich
107011,Rural,Coastal,Rich
107012,Rural,Coastal,Richest
107013,Rural,Coastal,Richest
107014,Rural,Coastal,Richest
107016,Rural,Coastal,Richest
107017,Rural,Coastal,Richest
107019,Rural,Coastal,Richest
107021,Rural,Coastal,Richest
107022,Rural,Coastal,Richest
107023,Rural,Coastal,Middle
107024,Rural,Coastal,Rich
107025,Rural,Coastal,Richest
107026,Rural,Coastal,Richest
107027,Rural,Coastal,Richest
107028,Rural,Coastal,Richest
108002,Urban,Coastal,Rich
108003,Urban,Coastal,Rich
108004,Urban,Coastal,Richest
108006,Urban,Coastal,Richest
108007,Urban,Coastal,Richest
108008,Urban,Coastal,Richest
108009,Urban,Coastal,Rich
108010,Urban,Coastal,Richest
108011,Urban,Coastal,Richest
108013,Urban,Coastal,Richest
108014,Urban,Coastal,Richest
108016,Urban,Coastal,Rich
108017,Urban,Coastal,Richest
108018,Urban,Coastal,Richest
108019,Urban,Coastal,Richest
108020,Urban,Coastal,Richest
108021,Urban,Coastal,Richest
108022,Urban,Coastal,Richest
108025,Urban,Coastal,Rich
108027,Urban,Coastal,Richest
108028,Urban,Coastal,Rich
109001,Urban,Great Lake,Richest
109002,Urban,Great Lake,Richest
109003,Urban,Great Lake,Richest
109005,Urban,Great Lake,Richest
109006,Urban,Great Lake,Richest
109007,Urban,Great Lake,Richest
109008,Urban,Great Lake,Richest
109009,Urban,Great Lake,Richest
109011,Urban,Great Lake,Richest
109012,Urban,Great Lake,Rich
109013,Urban,Great Lake,Richest
109016,Urban,Great Lake,Richest
109018,Urban,Great Lake,Richest
109019,Urban,Great Lake,Richest
109020,Urban,Great Lake,Richest
109021,Urban,Great Lake,Richest
109022,Urban,Great Lake,Richest
109024,Urban,Great Lake,Rich
109025,Urban,Great Lake,Richest
109026,Urban,Great Lake,Rich
109027,Urban,Great Lake,Rich
109028,Urban,Great Lake,Richest
110001,Urban,Plateau,Rich
110002,Urban,Plateau,Poor
110003,Urban,Plateau,Middle
110005,Urban,Plateau,Richest
110006,Urban,Plateau,Rich
110007,Urban,Plateau,Rich
110008,Urban,Plateau,Poor
110011,Urban,Plateau,Richest
110013,Urban,Plateau,Middle
110014,Urban,Plateau,Richest
110015,Urban,Plateau,Rich
110016,Urban,Plateau,Rich
110017,Urban,Plateau,Poor
110018,Urban,Plateau,Rich
110019,Urban,Plateau,Rich
110020,Urban,Plateau,Poorest
110021,Urban,Plateau,Rich
110022,Urban,Plateau,Rich
110023,Urban,Plateau,Rich
110024,Urban,Plateau,Middle
110025,Urban,Plateau,Rich
110026,Urban,Plateau,Richest
110027,Urban,Plateau,Rich
110028,Urban,Plateau,Richest
111001,Urban,Plateau,Poor
111002,Urban,Plateau,Poor
111003,Urban,Plateau,Middle
111004,Urban,Plateau,Poorest
111005,Urban,Plateau,Middle
111006,Urban,Plateau,Poor
111007,Urban,Plateau,Poor
111008,Urban,Plateau,Middle
111009,Urban,Plateau,Poor
111010,Urban,Plateau,Poorest
111011,Urban,Plateau,Poor
111012,Urban,Plateau,Poor
111013,Urban,Plateau,Poor
111014,Urban,Plateau,Poor
111015,Urban,Plateau,Poor
111016,Urban,Plateau,Poorest
111018,Urban,Plateau,Poorest
111019,Urban,Plateau,Poor
111020,Urban,Plateau,Middle
111021,Urban,Plateau,Rich
111023,Urban,Plateau,Poorest
111026,Urban,Plateau,Poor
111027,Urban,Plateau,Poor
111028,Urban,Plateau,Poor
112001,Urban,Plateau,Poorest
112003,Urban,Plateau,Poorest
112004,Urban,Plateau,Poorest
112005,Urban,Plateau,Poorest
112006,Urban,Plateau,Middle
112007,Urban,Plateau,Poor
112008,Urban,Plateau,Poorest
112009,Urban,Plateau,Rich
112010,Urban,Plateau,Middle
112011,Urban,Plateau,Poorest
112012,Urban,Plateau,Poorest
112013,Urban,Plateau,Middle
112014,Urban,Plateau,Poorest
112015,Urban,Plateau,Middle
112016,Urban,Plateau,Poorest
112018,Urban,Plateau,Poorest
112019,Urban,Plateau,Poorest
112020,Urban,Plateau,Poorest
112021,Urban,Plateau,Poorest
112022,Urban,Plateau,Poorest
112024,Urban,Plateau,Poorest
112025,Urban,Plateau,Poor
112027,Urban,Plateau,Poor
112028,Urban,Plateau,Poorest
113001,Rural,Plateau,Poorest
113002,Rural,Plateau,Poor
113003,Rural,Plateau,Poor
113004,Rural,Plateau,Richest
113005,Rural,Plateau,Poor
113006,Rural,Plateau,Middle
113007,Rural,Plateau,Poor
113008,Rural,Plateau,Poorest
113009,Rural,Plateau,Rich
113010,Rural,Plateau,Poor
113011,Rural,Plateau,Poorest
113012,Rural,Plateau,Middle
113013,Rural,Plateau,Poor
113014,Rural,Plateau,Rich
113015,Rural,Plateau,Rich
113016,Rural,Plateau,Poor
113017,Rural,Plateau,Poorest
113018,Rural,Plateau,Rich
113019,Rural,Plateau,Poorest
113020,Rural,Plateau,Poorest
113021,Rural,Plateau,Middle
113022,Rural,Plateau,Poorest
113023,Rural,Plateau,Middle
113024,Rural,Plateau,Richest
113026,Rural,Plateau,Poor
113027,Rural,Plateau,Poorest
113028,Rural,Plateau,Middle
114001,Urban,Phnom Penh,Richest
114002,Urban,Phnom Penh,Richest
114003,Urban,Phnom Penh,Richest
114004,Urban,Phnom Penh,Richest
114005,Urban,Phnom Penh,Richest
114006,Urban,Phnom Penh,Richest
114008,Urban,Phnom Penh,Richest
114009,Urban,Phnom Penh,Richest
114010,Urban,Phnom Penh,Richest
114011,Urban,Phnom Penh,Richest
114012,Urban,Phnom Penh,Richest
114013,Urban,Phnom Penh,Richest
114014,Urban,Phnom Penh,Richest
114015,Urban,Phnom Penh,Richest
114016,Urban,Phnom Penh,Richest
114017,Urban,Phnom Penh,Richest
114018,Urban,Phnom Penh,Richest
114019,Urban,Phnom Penh,Richest
114020,Urban,Phnom Penh,Richest
114025,Urban,Phnom Penh,Richest
114026,Urban,Phnom Penh,Richest
114027,Urban,Phnom Penh,Richest
114028,Urban,Phnom Penh,Richest
115001,Rural,Plain,Poorest
115002,Rural,Plain,Rich
115003,Rural,Plain,Middle
115004,Rural,Plain,Rich
115005,Rural,Plain,Richest
115006,Rural,Plain,Richest
115007,Rural,Plain,Richest
115008,Rural,Plain,Rich
115009,Rural,Plain,Rich
115010,Rural,Plain,Richest
115011,Rural,Plain,Richest
115012,Rural,Plain,Rich
115014,Rural,Plain,Rich
115015,Rural,Plain,Middle
115016,Rural,Plain,Richest
115017,Rural,Plain,Poor
115018,Rural,Plain,Rich
115019,Rural,Plain,Poor
115020,Rural,Plain,Rich
115021,Rural,Plain,Poor
115022,Rural,Plain,Richest
115023,Rural,Plain,Rich
115024,Rural,Plain,Rich
115025,Rural,Plain,Rich
115026,Rural,Plain,Middle
115027,Rural,Plain,Poor
115028,Rural,Plain,Middle
116001,Urban,Great Lake,Richest
116002,Urban,Great Lake,Rich
116003,Urban,Great Lake,Richest
116004,Urban,Great Lake,Poor
116005,Urban,Great Lake,Richest
116006,Urban,Great Lake,Richest
116007,Urban,Great Lake,Rich
116008,Urban,Great Lake,Richest
116010,Urban,Great Lake,Poor
116011,Urban,Great Lake,Rich
116012,Urban,Great Lake,Middle
116013,Urban,Great Lake,Poor
116014,Urban,Great Lake,Rich
116015,Urban,Great Lake,Middle
116017,Urban,Great Lake,Richest
116019,Urban,Great Lake,Richest
116020,Urban,Great Lake,Richest
116021,Urban,Great Lake,Richest
116023,Urban,Great Lake,Richest
116024,Urban,Great Lake,Rich
116025,Urban,Great Lake,Richest
116026,Urban,Great Lake,Rich
116027,Urban,Great Lake,Richest
116028,Urban,Great Lake,Richest
117001,Urban,Plain,Richest
117002,Urban,Plain,Richest
117007,Urban,Plain,Richest
117008,Urban,Plain,Richest
117009,Urban,Plain,Richest
117011,Urban,Plain,Richest
117012,Urban,Plain,Richest
117013,Urban,Plain,Richest
117014,Urban,Plain,Richest
117015,Urban,Plain,Richest
117016,Urban,Plain,Richest
117017,Urban,Plain,Richest
117019,Urban,Plain,Richest
117020,Urban,Plain,Richest
117021,Urban,Plain,Richest
117023,Urban,Plain,Richest
117024,Urban,Plain,Richest
117025,Urban,Plain,Richest
117026,Urban,Plain,Richest
117027,Urban,Plain,Richest
117028,Urban,Plain,Richest
118001,Rural,Plateau,Poorest
118002,Rural,Plateau,Rich
118003,Rural,Plateau,Middle
118004,Rural,Plateau,Poorest
118005,Rural,Plateau,Poor
118006,Rural,Plateau,Rich
118007,Rural,Plateau,Poor
118008,Rural,Plateau,Poor
118009,Rural,Plateau,Middle
118010,Rural,Plateau,Rich
118011,Rural,Plateau,Rich
118013,Rural,Plateau,Middle
118014,Rural,Plateau,Middle
118015,Rural,Plateau,Rich
118016,Rural,Plateau,Middle
118017,Rural,Plateau,Poor
118018,Rural,Plateau,Middle
118019,Rural,Plateau,Middle
118020,Rural,Plateau,Rich
118021,Rural,Plateau,Poorest
118022,Rural,Plateau,Poor
118023,Rural,Plateau,Poor
118024,Rural,Plateau,Middle
118025,Rural,Plateau,Poorest
118026,Rural,Plateau,Poor
118028,Rural,Plateau,Poorest
119002,Urban,Coastal,Richest
119003,Urban,Coastal,Rich
119004,Urban,Coastal,Richest
119005,Urban,Coastal,Richest
119006,Urban,Coastal,Richest
119007,Urban,Coastal,Richest
119008,Urban,Coastal,Richest
119009,Urban,Coastal,Middle
119010,Urban,Coastal,Richest
119011,Urban,Coastal,Richest
119012,Urban,Coastal,Middle
119014,Urban,Coastal,Richest
119015,Urban,Coastal,Richest
119016,Urban,Coastal,Richest
119017,Urban,Coastal,Middle
119018,Urban,Coastal,Richest
119020,Urban,Coastal,Richest
119021,Urban,Coastal,Richest
119023,Urban,Coastal,Richest
119024,Urban,Coastal,Richest
119025,Urban,Coastal,Richest
119026,Urban,Coastal,Middle
119027,Urban,Coastal,Richest
120001,Rural,Great Lake,Poor
120002,Rural,Great Lake,Middle
120003,Rural,Great Lake,Poor
120004,Rural,Great Lake,Poorest
120005,Rural,Great Lake,Rich
120006,Rural,Great Lake,Middle
120007,Rural,Great Lake,Poorest
120008,Rural,Great Lake,Rich
120009,Rural,Great Lake,Poor
120010,Rural,Great Lake,Poorest
120011,Rural,Great Lake,Poorest
120012,Rural,Great Lake,Poor
120013,Rural,Great Lake,Middle
120014,Rural,Great Lake,Poorest
120015,Rural,Great Lake,Poorest
120016,Rural,Great Lake,Poor
120017,Rural,Great Lake,Poorest
120018,Rural,Great Lake,Poor
120019,Rural,Great Lake,Poor
120020,Rural,Great Lake,Poor
120021,Rural,Great Lake,Poor
120023,Rural,Great Lake,Richest
120024,Rural,Great Lake,Rich
120025,Rural,Great Lake,Poorest
120026,Rural,Great Lake,Poorest
120027,Rural,Great Lake,Rich
120028,Rural,Great Lake,Poorest
121002,Urban,Great Lake,Poorest
121004,Urban,Great Lake,Middle
121007,Urban,Great Lake,Middle
121008,Urban,Great Lake,Poor
121009,Urban,Great Lake,Poorest
121010,Urban,Great Lake,Middle
121011,Urban,Great Lake,Poorest
121012,Urban,Great Lake,Poorest
121013,Urban,Great Lake,Poorest
121014,Urban,Great Lake,Poorest
121015,Urban,Great Lake,Poorest
121016,Urban,Great Lake,Poorest
121017,Urban,Great Lake,Poorest
121018,Urban,Great Lake,Poorest
121020,Urban,Great Lake,Poorest
121022,Urban,Great Lake,Middle
121023,Urban,Great Lake,Poorest
121025,Urban,Great Lake,Poorest
121026,Urban,Great Lake,Middle
121027,Urban,Great Lake,Poorest
121028,Urban,Great Lake,Poorest
122001,Rural,Great Lake,Rich
122002,Rural,Great Lake,Rich
122003,Rural,Great Lake,Middle
122004,Rural,Great Lake,Poorest
122005,Rural,Great Lake,Rich
122006,Rural,Great Lake,Poorest
122007,Rural,Great Lake,Rich
122009,Rural,Great Lake,Rich
122010,Rural,Great Lake,Middle
122012,Rural,Great Lake,Middle
122013,Rural,Great Lake,Poor
122014,Rural,Great Lake,Poorest
122015,Rural,Great Lake,Rich
122016,Rural,Great Lake,Poorest
122017,Rural,Great Lake,Middle
122018,Rural,Great Lake,Middle
122019,Rural,Great Lake,Richest
122020,Rural,Great Lake,Poor
122021,Rural,Great Lake,Rich
122022,Rural,Great Lake,Middle
122023,Rural,Great Lake,Rich
122024,Rural,Great Lake,Poor
122025,Rural,Great Lake,Poor
122026,Rural,Great Lake,Poor
122027,Rural,Great Lake,Poorest
122028,Rural,Great Lake,Poor
123001,Rural,Plain,Rich
123002,Rural,Plain,Rich
123003,Rural,Plain,Middle
123004,Rural,Plain,Richest
123005,Rural,Plain,Richest
123006,Rural,Plain,Richest
123007,Rural,Plain,Poor
123008,Rural,Plain,Rich
123009,Rural,Plain,Richest
123010,Rural,Plain,Richest
123011,Rural,Plain,Poor
123012,Rural,Plain,Middle
123013,Rural,Plain,Poor
123014,Rural,Plain,Richest
123015,Rural,Plain,Rich
123016,Rural,Plain,Rich
123017,Rural,Plain,Rich
123018,Rural,Plain,Rich
123019,Rural,Plain,Richest
123020,Rural,Plain,Rich
123021,Rural,Plain,Rich
123022,Rural,Plain,Rich
123023,Rural,Plain,Rich
123024,Rural,Plain,Middle
123025,Rural,Plain,Richest
123026,Rural,Plain,Richest
123027,Rural,Plain,Middle
123028,Rural,Plain,Rich
124001,Rural,Great Lake,Poor
124002,Rural,Great Lake,Poor
124003,Rural,Great Lake,Middle
124004,Rural,Great Lake,Poor
124005,Rural,Great Lake,Middle
124006,Rural,Great Lake,Poor
124007,Rural,Great Lake,Middle
124008,Rural,Great Lake,Poor
124009,Rural,Great Lake,Rich
124010,Rural,Great Lake,Poor
124011,Rural,Great Lake,Middle
124012,Rural,Great Lake,Middle
124013,Rural,Great Lake,Poorest
124014,Rural,Great Lake,Poor
124015,Rural,Great Lake,Poor
124016,Rural,Great Lake,Middle
124017,Rural,Great Lake,Poorest
124018,Rural,Great Lake,Rich
124019,Rural,Great Lake,Middle
124020,Rural,Great Lake,Poor
124022,Rural,Great Lake,Middle
124023,Rural,Great Lake,Poor
124024,Rural,Great Lake,Middle
124026,Rural,Great Lake,Poor
124027,Rural,Great Lake,Middle
124028,Rural,Great Lake,Middle
125001,Rural,Great Lake,Poorest
125002,Rural,Great Lake,Middle
125003,Rural,Great Lake,Poor
125004,Rural,Great Lake,Rich
125005,Rural,Great Lake,Middle
125006,Rural,Great Lake,Middle
125007,Rural,Great Lake,Rich
125009,Rural,Great Lake,Rich
125010,Rural,Great Lake,Poorest
125011,Rural,Great Lake,Poor
125012,Rural,Great Lake,Poorest
125014,Rural,Great Lake,Rich
125015,Rural,Great Lake,Poor
125016,Rural,Great Lake,Poor
125017,Rural,Great Lake,Rich
125018,Rural,Great Lake,Poorest
125019,Rural,Great Lake,Rich
125020,Rural,Great Lake,Rich
125021,Rural,Great Lake,Poorest
125022,Rural,Great Lake,Middle
125023,Rural,Great Lake,Middle
125024,Rural,Great Lake,Middle
125025,Rural,Great Lake,Middle
125026,Rural,Great Lake,Rich
125028,Rural,Great Lake,Middle
126001,Rural,Great Lake,Poor
126002,Rural,Great Lake,Middle
126003,Rural,Great Lake,Poor
126004,Rural,Great Lake,Poor
126005,Rural,Great Lake,Poorest
126006,Rural,Great Lake,Poor
126007,Rural,Great Lake,Poor
126008,Rural,Great Lake,Rich
126009,Rural,Great Lake,Rich
126010,Rural,Great Lake,Poor
126011,Rural,Great Lake,Middle
126012,Rural,Great Lake,Middle
126013,Rural,Great Lake,Poorest
126014,Rural,Great Lake,Poor
126015,Rural,Great Lake,Poorest
126016,Rural,Great Lake,Rich
126017,Rural,Great Lake,Richest
126018,Rural,Great Lake,Rich
126019,Rural,Great Lake,Rich
126020,Rural,Great Lake,Poor
126021,Rural,Great Lake,Poorest
126022,Rural,Great Lake,Poor
126023,Rural,Great Lake,Poor
126024,Rural,Great Lake,Middle
126025,Rural,Great Lake,Middle
126026,Rural,Great Lake,Rich
126027,Rural,Great Lake,Rich
126028,Rural,Great Lake,Middle
127001,Rural,Coastal,Poor
127002,Rural,Coastal,Middle
127003,Rural,Coastal,Rich
127004,Rural,Coastal,Rich
127005,Rural,Coastal,Poor
127006,Rural,Coastal,Middle
127007,Rural,Coastal,Richest
127008,Rural,Coastal,Poor
127009,Rural,Coastal,Middle
127010,Rural,Coastal,Rich
127011,Rural,Coastal,Rich
127012,Rural,Coastal,Poor
127013,Rural,Coastal,Middle
127015,Rural,Coastal,Middle
127016,Rural,Coastal,Poorest
127017,Rural,Coastal,Rich
127018,Rural,Coastal,Middle
127019,Rural,Coastal,Poor
127020,Rural,Coastal,Poor
127021,Rural,Coastal,Rich
127022,Rural,Coastal,Poorest
127023,Rural,Coastal,Poor
127024,Rural,Coastal,Poorest
127025,Rural,Coastal,Rich
127026,Rural,Coastal,Poor
127027,Rural,Coastal,Poorest
127028,Rural,Coastal,Rich
